,cik_str,ticker,title
1921,0001810546,EBC,"eastern bankshares, inc."
1922,0001137887,NZF,nuveen municipal credit income fund
1923,0001158463,JBLU,jetblue airways corp
1924,0001169770,BANC,"banc of california, inc."
1925,0001724965,TALO,talos energy inc.
1926,0001991792,CGON,"cg oncology, inc."
1927,0001534281,MBUMY,"mabuchi motor co., ltd./adr"
1928,0000023194,CRK,comstock resources inc
1929,0000019745,CPK,chesapeake utilities corp
1930,0001314727,SONO,sonos inc
1931,0000891014,MTX,minerals technologies inc
1932,0001651562,COUR,"coursera, inc."
1933,0000912562,ROCK,"gibraltar industries, inc."
1934,0001664703,BE,bloom energy corp
1935,0001210677,FA,first advantage corp
1936,0001529274,ALKT,"alkami technology, inc."
1937,0001216583,JPC,nuveen preferred & income opportunities fund
1938,0001851003,ZETA,zeta global holdings corp.
1939,0000850209,FL,"foot locker, inc."
1940,0001721947,JAMF,jamf holding corp.
1941,0001406666,CALX,"calix, inc"
1942,0001295810,SHO,"sunstone hotel investors, inc."
1943,0001421876,GLPG,galapagos nv
1944,0001854587,CLBT,cellebrite di ltd.
1945,0000936528,WAFD,wafd inc
1946,0000098677,TR,tootsie roll industries inc
1947,0000925261,AKO-A,andina bottling co inc
1948,0000733269,RAMP,"liveramp holdings, inc."
1949,0001941365,MBC,"masterbrand, inc."
1950,0001809987,MIR,"mirion technologies, inc."
1951,0000001750,AIR,aar corp
1952,0001735707,GTX,garrett motion inc.
1953,0000931427,TGS,gas transporter of the south inc
1954,0001322422,HBM,hudbay minerals inc.
1955,0001576280,GH,"guardant health, inc."
1956,0001385280,CNK,"cinemark holdings, inc."
1957,0000929351,LGF-A,lions gate entertainment corp /cn/
1958,0001830081,RUM,rumble inc.
1959,0001039065,OSIS,osi systems inc
1960,0001142750,AMN,amn healthcare services inc
1961,0001280263,AMBA,ambarella inc
1962,0001650132,FCPT,"four corners property trust, inc."
1963,0001287032,PSEC,prospect capital corp
1964,0001835591,VZIO,vizio holding corp.
1965,0001647639,UPST,"upstart holdings, inc."
1966,0001028918,PPBI,pacific premier bancorp inc
1967,0001628369,CWK,cushman & wakefield plc
1968,0000888746,CCU,united breweries co inc
1969,0001085869,PRFT,perficient inc
1970,0001022408,PLUS,eplus inc
1971,0001818794,DYN,"dyne therapeutics, inc."
1972,0000084748,ROG,rogers corp
1973,0001361538,PRIM,primoris services corp
1974,0001840856,SOUN,"soundhound ai, inc."
1975,0001825570,PAX,patria investments ltd
1976,0001636639,FIHL,fidelis insurance holdings ltd
1977,0000928022,CPE,callon petroleum co
1978,0001568100,PD,"pagerduty, inc."
1979,0000821483,PARR,"par pacific holdings, inc."
1980,0000776901,INDB,independent bank corp
1981,0000701374,SIX,six flags entertainment corp
1982,0000887359,VCEL,vericel corp
1983,0001656081,DAVA,endava plc
1984,0001275617,UTF,cohen & steers infrastructure fund inc
1985,0000066382,MLKN,"millerknoll, inc."
1986,0001190935,PTY,pimco corporate & income opportunity fund
1987,0001477815,SG,"sweetgreen, inc."
1988,0000703351,EAT,"brinker international, inc"
1989,0000811532,FUN,cedar fair l p
1990,0000912766,LAUR,"laureate education, inc."
1991,0001611547,UE,urban edge properties
1992,0001857154,DNUT,"krispy kreme, inc."
1993,0000913760,SNEX,stonex group inc.
1994,0001424929,FOXF,fox factory holding corp
1995,0001875444,ARHS,"arhaus, inc."
1996,0001819994,RKLB,"rocket lab usa, inc."
1997,0001839839,JBI,"janus international group, inc."
1998,0001451809,SITM,sitime corp
1999,0001048268,IESC,"ies holdings, inc."
2000,0001263994,UTG,reaves utility income fund
2001,0000099780,TRN,trinity industries inc
2002,0001534675,TGLS,tecnoglass inc.
2003,0000805676,PRK,park national corp /oh/
2004,0001984060,AESI,atlas energy solutions inc.
2005,0001297184,AMPH,"amphastar pharmaceuticals, inc."
2006,0001866175,CRGY,crescent energy co
2007,0001632790,ENR,"energizer holdings, inc."
2008,0000730708,SBCF,seacoast banking corp of florida
2009,0001339605,HEES,"h&e equipment services, inc."
2010,0001576018,SPNT,siriuspoint ltd
2011,0001692787,KNTK,kinetik holdings inc.
2012,0001770450,XRX,xerox holdings corp
2013,0001831651,SHLS,"shoals technologies group, inc."
2014,0001413159,TGH,textainer group holdings ltd
2015,0001340736,ETY,eaton vance tax-managed diversified equity income fund
2016,0000097134,TNC,tennant co
2017,0000708955,FFBC,first financial bancorp /oh/
2018,0001824920,IONQ,"ionq, inc."
2019,0001823306,LSPD,lightspeed commerce inc.
2020,0000073756,OII,oceaneering international inc
2021,0001386716,SBLK,star bulk carriers corp.
2022,0001739942,SWI,solarwinds corp
2023,0001770121,SANA,"sana biotechnology, inc."
2024,0001921963,ATMU,atmus filtration technologies inc.
2025,0001320695,THS,"treehouse foods, inc."
2026,0001504008,BKU,"bankunited, inc."
2027,0001601072,AY,atlantica sustainable infrastructure plc
2028,0000107140,WLY,"john wiley & sons, inc."
2029,0000078749,AGYS,agilysys inc
2030,0001265131,HTH,hilltop holdings inc.
2031,0001845097,AMBP,ardagh metal packaging s.a.
2032,0001922641,ENLT,enlight renewable energy ltd.
2033,0001260729,GDV,gabelli dividend & income trust
2034,0000310354,SXI,standex international corp/de/
2035,0001298946,DRH,diamondrock hospitality co
2036,0001275014,UCTT,"ultra clean holdings, inc."
2037,0001936258,NAMS,newamsterdam pharma co n.v.
2038,0000845877,AGM,federal agricultural mortgage corp
2039,0001581280,TWST,twist bioscience corp
2040,0001575828,XPRO,expro group holdings n.v.
2041,0000803649,EQC,equity commonwealth
2042,0001144800,TAC,transalta corp
2043,0001317833,AQPW,"golden ally lifetech group, inc."
2044,0000712534,FRME,first merchants corp
2045,0001898496,GETY,"getty images holdings, inc."
2046,0001395937,SNDX,syndax pharmaceuticals inc
2047,0000103145,VECO,veeco instruments inc
2048,0000055242,KMT,kennametal inc
2049,0001767042,KGS,"kodiak gas services, inc."
2050,0000048287,HNI,hni corp
2051,0001437402,ARDX,"ardelyx, inc."
2052,0001508655,TSLX,"sixth street specialty lending, inc."
2053,0001077183,NEO,neogenomics inc
2054,0000730464,ATGE,adtalem global education inc.
2055,0001792849,HPK,"highpeak energy, inc."
2056,0001817713,JANX,"janux therapeutics, inc."
2057,0001704292,ZLAB,zai lab ltd
2058,0000094049,SCL,stepan co
2059,0000899923,MYGN,myriad genetics inc
2060,0001477641,DQ,daqo new energy corp.
2061,0001438133,TNDM,tandem diabetes care inc
2062,0001801169,OPEN,opendoor technologies inc.
2063,0001744659,AKRO,"akero therapeutics, inc."
2064,0000075252,OMI,owens & minor inc/va/
2065,0001768259,GOTU,gaotu techedu inc.
2066,0001823239,MRVI,"maravai lifesciences holdings, inc."
2067,0000885245,BKE,buckle inc
2068,0001166388,VRNT,verint systems inc
2069,0001840572,BOWL,bowlero corp.
2070,0001295401,TBBK,"bancorp, inc."
2071,0001830043,BMBL,bumble inc.
2072,0001474098,PEB,pebblebrook hotel trust
2073,0001495932,EXPI,"exp world holdings, inc."
2074,0001576427,CRTO,criteo s.a.
2075,0001530238,YY,joyy inc.
2076,0001822492,HLMN,hillman solutions corp.
2077,0001380936,GOF,guggenheim strategic opportunities fund
2078,0001369568,CPRX,"catalyst pharmaceuticals, inc."
2079,0001111485,RXST,"rxsight, inc."
2080,0000799195,USA,liberty all star equity fund
2081,0000009984,B,barnes group inc
2082,0001096752,EPC,edgewell personal care co
2083,0000107687,WGO,winnebago industries inc
2084,0000080420,POWL,powell industries inc
2085,0000800240,ODP,odp corp
2086,0001781755,BRP,"brp group, inc."
2087,0001490978,SDGR,"schrodinger, inc."
2088,0001593538,NAVI,navient corp
2089,0000835011,MGPI,mgp ingredients inc
2090,0001616318,VSTO,vista outdoor inc.
2091,0001669811,DFIN,"donnelley financial solutions, inc."
2092,0001771007,AFYA,afya ltd
2093,0001517413,FSLY,"fastly, inc."
2094,0000810136,PLAB,photronics inc
2095,0000899629,AKR,acadia realty trust
2096,0001761312,PLMR,"palomar holdings, inc."
2097,0001289877,SFL,sfl corp ltd.
2098,0000718937,STAA,staar surgical co
2099,0001710155,EYE,"national vision holdings, inc."
2100,0000887596,CAKE,cheesecake factory inc
2101,0001359841,HBI,hanesbrands inc.
2102,0001853145,EVCM,evercommerce inc.
2103,0001564618,IBTX,"independent bank group, inc."
2104,0001629019,MBIN,merchants bancorp
2105,0000766829,SJW,sjw group
2106,0000821026,ANDE,"andersons, inc."
2107,0001350653,ATEC,"alphatec holdings, inc."
2108,0001406587,FOR,forestar group inc.
2109,0001528129,VTLE,"vital energy, inc."
2110,0001952073,MSGE,madison square garden entertainment corp.
2111,0000933036,UPBD,"upbound group, inc."
2112,0001807427,OBDE,blue owl capital corp iii
2113,0001782524,MSDL,morgan stanley direct lending fund
2114,0001820721,ARRY,"array technologies, inc."
2115,0001293135,VET,vermilion energy inc.
2116,0000812801,NUV,nuveen municipal value fund inc
2117,0001419945,TNK,teekay tankers ltd.
2118,0001496919,MRRTY,marfrig global foods s.a.
2119,0000913059,BBAR,banco bbva argentina s.a.
2120,0001101215,BFH,"bread financial holdings, inc."
2121,0001345126,CODI,compass diversified holdings
2122,0001742692,INMD,inmode ltd.
2123,0001836057,BIGZ,blackrock innovation & growth term trust
2124,0000006955,EPAC,enerpac tool group corp
2125,0001980088,MNR,mach natural resources lp
2126,0000920822,OUTKY,outokumpu oy /fi
2127,0001070235,BB,blackberry ltd
2128,0001679363,MORF,"morphic holding, inc."
2129,0001049521,MRCY,mercury systems inc
2130,0000008947,AZZ,azz inc
2131,0001549346,SSTK,"shutterstock, inc."
2132,0001680062,ACMR,"acm research, inc."
2133,0000070866,VYX,ncr voyix corp
2134,0001289848,HURN,huron consulting group inc.
2135,0001468091,VEON,veon ltd.
2136,0001043509,SAH,sonic automotive inc
2137,0001356576,SUPN,"supernus pharmaceuticals, inc."
2138,0001878057,SGHC,super group (sghc) ltd
2139,0001051512,TDS,telephone & data systems inc /de/
2140,0001529864,ENVA,"enova international, inc."
2141,0001820144,GRND,grindr inc.
2142,0001635984,NWLI,"national western life group, inc."
2143,0001526113,GNL,"global net lease, inc."
2144,0000883237,VRTS,"virtus investment partners, inc."
2145,0000059440,VGR,vector group ltd
2146,0001599901,RNA,"avidity biosciences, inc."
2147,0001607939,UDMY,"udemy, inc."
2148,0001377121,PTGX,"protagonist therapeutics, inc"
2149,0000026780,DAN,dana inc
2150,0001864843,ECAT,blackrock esg capital allocation term trust
2151,0001785971,BMEZ,blackrock health sciences term trust
2152,0000903129,THRM,gentherm inc
2153,0000105418,WMK,weis markets inc
2154,0001627475,UPWK,"upwork, inc"
2155,0001539638,TFIN,"triumph financial, inc."
2156,0000814083,CLM,cornerstone strategic value fund inc
2157,0001462120,LOB,"live oak bancshares, inc."
2158,0001331284,DHT,"dht holdings, inc."
2159,0000310522,FNMA,federal national mortgage association fannie mae
2160,0001853860,ERO,ero copper corp.
2161,0001888447,EE,"excelerate energy, inc."
2162,0001723596,CLBK,"columbia financial, inc."
2163,0001050377,CNXN,pc connection inc
2164,0001681769,CCYC,brilliant n.e.v. corp.
2165,0000794685,GAB,gabelli equity trust inc
2166,0000018926,LUMN,"lumen technologies, inc."
2167,0001395942,KAR,"openlane, inc."
2168,0001253327,EVT,eaton vance tax advantaged dividend income fund
2169,0000203596,WSBC,wesbanco inc
2170,0001563190,COMP,"compass, inc."
2171,0000945114,GIC,global industrial co
2172,0000715072,RNST,renasant corp
2173,0000721994,LKFN,lakeland financial corp
2174,0001754195,TCNNF,trulieve cannabis corp.
2175,0001802665,HRMY,"harmony biosciences holdings, inc."
2176,0001552797,DKL,"delek logistics partners, lp"
2177,0001307748,IVT,inventrust properties corp.
2178,0001819516,UP,wheels up experience inc.
2179,0001439222,AGIO,"agios pharmaceuticals, inc."
2180,0000885740,SPNS,sapiens international corp n v
2181,0001030469,OFG,ofg bancorp
2182,0001078075,NTCT,netscout systems inc
2183,0001639825,PTON,"peloton interactive, inc."
2184,0001809541,BCAT,blackrock capital allocation term trust
2185,0001795250,SPHR,sphere entertainment co.
2186,0001572694,GSBD,"goldman sachs bdc, inc."
2187,0001724521,RCUS,"arcus biosciences, inc."
2188,0001384101,VCYT,"veracyte, inc."
2189,0001850270,PROK,prokidney corp.
2190,0001968915,PHIN,phinia inc.
2191,0000082020,USLM,united states lime & minerals inc
2192,0001392972,PRO,"pros holdings, inc."
2193,0000094344,STC,stewart information services corp
2194,0001323885,ATRC,"atricure, inc."
2195,0001845815,PAYO,payoneer global inc.
2196,0000075288,OXM,oxford industries inc
2197,0001739614,INBX,"inhibrx, inc."
2198,0001422143,KURA,"kura oncology, inc."
2199,0001649749,FBK,fb financial corp
2200,0000912892,TV,"grupo televisa, s.a.b."
2201,0001029142,DVAX,dynavax technologies corp
2202,0001488813,CUBI,"customers bancorp, inc."
2203,0001694426,DK,"delek us holdings, inc."
2204,0001670076,ULCC,"frontier group holdings, inc."
2205,0001653477,NGVT,ingevity corp
2206,0001888886,GPCR,structure therapeutics inc.
2207,0001581760,LIFX,"life360, inc."
2208,0001793663,VTEX,vtex
2209,0001070985,CXW,"corecivic, inc."
2210,0000018654,AILIH,ameren illinois co
2211,0000804116,RVT,"royce value trust, inc."
2212,0001407623,ROIC,retail opportunity investments corp
2213,0001723128,AMRX,"amneal pharmaceuticals, inc."
2214,0001715497,BORR,borr drilling ltd
2215,0001819796,GCMG,gcm grosvenor inc.
2216,0001500217,AAT,"american assets trust, inc."
2217,0001871130,BBUC,brookfield business corp
2218,0000742278,RES,rpc inc
2219,0001063259,DNN,denison mines corp.
2220,0000790359,NBTB,nbt bancorp inc
2221,0001293613,KYN,"kayne anderson energy infrastructure fund, inc."
2222,0001074952,NAC,nuveen california quality municipal income fund
2223,0001982518,SDHC,smith douglas homes corp.
2224,0001288469,MXL,"maxlinear, inc"
2225,0001645113,NVCR,novocure ltd
2226,0001831840,SEMR,"semrush holdings, inc."
2227,0001468328,ADUS,addus homecare corp
2228,0001674335,JELD,"jeld-wen holding, inc."
2229,0001710072,EWTX,"edgewise therapeutics, inc."
2230,0001157842,RQI,cohen & steers quality income realty fund inc
2231,0001616000,XHR,"xenia hotels & resorts, inc."
2232,0000036146,TRMK,trustmark corp
2233,0001704720,CNNE,"cannae holdings, inc."
2234,0000751978,VICR,vicor corp
2235,0001865782,BTSG,"brightspring health services, inc."
2236,0000885978,USPH,u s physical therapy inc /nv
2237,0001829959,DCBO,docebo inc.
2238,0001620393,NXRT,"nexpoint residential trust, inc."
2239,0001816736,IRON,"disc medicine, inc."
2240,0001357450,HOLI,"hollysys automation technologies, ltd."
2241,0001848309,SGML,sigma lithium corp
2242,0001657788,KRP,"kimbell royalty partners, lp"
2243,0001323468,GLP,global partners lp
2244,0000946673,BANR,banner corp
2245,0000099614,TY,tri-continental corp
2246,0001595974,MGNI,"magnite, inc."
2247,0000906338,TARO,taro pharmaceutical industries ltd
2248,0001498547,CMRF,"cim real estate finance trust, inc."
2249,0001005757,CSGS,csg systems international inc
2250,0001593275,HG,"hamilton insurance group, ltd."
2251,0001689796,JBGS,jbg smith properties
2252,0001824502,ACHR,archer aviation inc.
2253,0001414932,OCSL,oaktree specialty lending corp
2254,0001532961,NVEE,"nv5 global, inc."
2255,0001654795,BBU,brookfield business partners l.p.
2256,0000876883,STGW,stagwell inc
2257,0001467760,ARI,"apollo commercial real estate finance, inc."
2258,0001130713,BYON,"beyond, inc."
2259,0000923120,GBX,greenbrier companies inc
2260,0000057131,LZB,la-z-boy inc
2261,0001267395,AHL-PC,aspen insurance holdings ltd
2262,0001842718,IAS,integral ad science holding corp.
2263,0001848416,VRNOF,verano holdings corp.
2264,0001596993,LPG,dorian lpg ltd.
2265,0001756607,EQX,equinox gold corp.
2266,0001599617,DNOW,dnow inc.
2267,0000799167,MRTN,marten transport ltd
2268,0001968487,WS,"worthington steel, inc."
2269,0001527590,RC,ready capital corp
2270,0001078271,EXTR,extreme networks inc
2271,0001898795,LVWR,"livewire group, inc."
2272,0001308648,AG,first majestic silver corp
2273,0001203464,IAG,iamgold corp
2274,0001332283,BDJ,blackrock enhanced equity dividend trust
2275,0001746618,RVLV,"revolve group, inc."
2276,0000046250,HWKN,hawkins inc
2277,0000726854,CHCO,city holding co
2278,0001322436,ETV,eaton vance tax-managed buy-write opportunities fund
2279,0001828318,ENVX,enovix corp
2280,0000794619,AMWD,american woodmark corp
2281,0000924901,VRE,"veris residential, inc."
2282,0001636282,SYRE,"spyre therapeutics, inc."
2283,0000923796,GEO,geo group inc
2284,0000021535,COHU,cohu inc
2285,0001978867,CDLR,cadeler a/s
2286,0001047335,NHC,national healthcare corp
2287,0001116942,TTMI,ttm technologies inc
2288,0001067294,CBRL,"cracker barrel old country store, inc"
2289,0001739566,UTZ,"utz brands, inc."
2290,0000069633,NSSC,"napco security technologies, inc"
2291,0001124105,GYRE,"gyre therapeutics, inc."
2292,0001528437,BTT,blackrock municipal 2030 target term trust
2293,0000914156,UFPT,ufp technologies inc
2294,0001645070,STER,sterling check corp.
2295,0001158895,LMAT,lemaitre vascular inc
2296,0001849635,DWAC,digital world acquisition corp.
2297,0001857816,GCT,gigacloud technology inc
2298,0001481513,JKS,"jinkosolar holding co., ltd."
2299,0001706431,VIR,"vir biotechnology, inc."
2300,0001559053,PRTA,prothena corp public ltd co
2301,0000088941,SMTC,semtech corp
2302,0001798618,PDO,pimco dynamic income opportunities fund
2303,0001620280,UNIT,uniti group inc.
2304,0001052752,GTY,getty realty corp /md/
2305,0001691445,FINV,finvolution group
2306,0001025835,EFSC,enterprise financial services corp
2307,0001517175,CHEF,"chefs' warehouse, inc."
2308,0001789940,FWRG,"first watch restaurant group, inc."
2309,0001860543,CDRE,"cadre holdings, inc."
2310,0001024795,HLIO,"helios technologies, inc."
2311,0001526125,GDS,gds holdings ltd
2312,0000851310,HLIT,harmonic inc
2313,0001768666,BSTZ,blackrock science & technology term trust
2314,0001519449,SKWD,"skyward specialty insurance group, inc."
2315,0001095651,SAFE,safehold inc.
2316,0001050825,SCS,steelcase inc
2317,0001777921,AVPT,"avepoint, inc."
2318,0000866829,HLX,helix energy solutions group inc
2319,0000920112,HTLF,heartland financial usa inc
2320,0000102426,STEW,"srh total return fund, inc."
2321,0001730430,KNSA,"kiniksa pharmaceuticals, ltd."
2322,0000850141,HMN,horace mann educators corp /de/
2323,0001012477,AVDL,avadel pharmaceuticals plc
2324,0001437352,EVBG,"everbridge, inc."
2325,0001471265,NWBI,"northwest bancshares, inc."
2326,0001856437,VSCO,victoria's secret & co.
2327,0001703057,ABCL,abcellera biologics inc.
2328,0001484565,SLNO,soleno therapeutics inc
2329,0001823652,EVEX,"eve holding, inc."
2330,0001396814,PCRX,"pacira biosciences, inc."
2331,0001725255,AHCO,adapthealth corp.
